"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: Bildgebung LogicalModel FHIR Mapping","Mapping: Bildgebung LogicalModel KDS-Profile Mapping"
"Bildgebung","Bildgebung","","","",0,*,"","","","null {[]} {[]}
"Bildgebung.Studie.Serien.Ausfuehrender.extension","Bildgebung.Studie.Serien.Ausfuehrender.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"Bildgebung.Studie.Serien.Ausfuehrender.modifierExtension","Bildgebung.Studie.Serien.Ausfuehrender.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"Bildgebung.Studie.Serien.Ausfuehrender.Akteur","Bildgebung.Studie.Serien.Ausfuehrender.Akteur","","","",1,1,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Device]]}
","Geraet","Genutztes Geraet in der Serie","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Serien.Ausfuehrender.Akteur",1,1,"","","ImagingStudy.series.performer.actor"
"Bildgebung.Studie.Serien.Schichtdicke","Bildgebung.Studie.Serien.Schichtdicke","","","",0,1,"","","","Quantity {[CanonicalType[http://hl7.org/fhir/StructureDefinition/SimpleQuantity]]} {[]}
","Schichtdicke","Schichtdicke über die gesamte Serie hinweg","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Serien.Schichtdicke",0,1,"","","ImagingStudy.series.extension(https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-ex-bildgebung-serie-schichtdicke/sliceThickness)"
"Bildgebung.Studie.Serien.Kontrastmittelgabe","Bildgebung.Studie.Serien.Kontrastmittelgabe","","","",0,1,"","","","boolean {[]} {[]}
","Kontrastmittelgabe","Information darüber, ob bei der Serie Kontrastmittel genutzt wurde oder nicht","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Serien.Kontrastmittelgabe",0,1,"","","ImagingStudy.series.extension(https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-ex-bildgebung-kontrastmittel/contrastBolus)"
"Bildgebung.Studie.Serien.Kontrastmitteldetails","Bildgebung.Studie.Serien.Kontrastmitteldetails","","","",0,*,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/MedicationStatement], CanonicalType[http://hl7.org/fhir/StructureDefinition/MedicationAdministration]]}
","Kontrastmitteldetails","Details zur Kontrastmittelgabe über das MedicationStatement oder MedicationAdministration. Hier soll auf das MII KDS-Modul Medikation referenziert werden","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Serien.Kontrastmitteldetails",0,*,"","","ImagingStudy.series.extension(https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-ex-bildgebung-kontrastmittel/contrastBolusDetails)"
"Bildgebung.Studie.Serien.ModalitaetDX","Bildgebung.Studie.Serien.ModalitaetDX","","","",0,1,"","","","BackboneElement {[]} {[]}
","Modalitaet DX","Modalitaet klassisches Röntgen","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Serien.ModalitaetDX",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","ImagingStudy.series.extension(https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-ex-bildgebung-modalitaet-mg-cr-dx)"
"Bildgebung.Studie.Serien.ModalitaetDX.id","Bildgebung.Studie.Serien.ModalitaetDX.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"Bildgebung.Studie.Serien.ModalitaetDX.extension","Bildgebung.Studie.Serien.ModalitaetDX.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"Bildgebung.Studie.Serien.ModalitaetDX.modifierExtension","Bildgebung.Studie.Serien.ModalitaetDX.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"Bildgebung.Studie.Serien.ModalitaetDX.KVP","Bildgebung.Studie.Serien.ModalitaetDX.KVP","","","",0,1,"","","","Quantity {[CanonicalType[http://hl7.org/fhir/StructureDefinition/SimpleQuantity]]} {[]}
","Maximale Röntgenröhrenspannung","Maximale Röntgenröhrenspannung in kV","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Serien.ModalitaetDX.KVP",0,1,"","","ImagingStudy.series.extension(https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-ex-bildgebung-modalitaet-mg-cr-dx/KVP)"
"Bildgebung.Studie.Serien.ModalitaetDX.Expositionszeit","Bildgebung.Studie.Serien.ModalitaetDX.Expositionszeit","","","",0,1,"","","","Quantity {[CanonicalType[http://hl7.org/fhir/StructureDefinition/SimpleQuantity]]} {[]}
","Expositionszeit","Expositionszeit in ms","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Serien.ModalitaetDX.Expositionszeit",0,1,"","","ImagingStudy.series.extension(https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-ex-bildgebung-modalitaet-mg-cr-dx/exposureTime)"
"Bildgebung.Studie.Serien.ModalitaetDX.Exposition","Bildgebung.Studie.Serien.ModalitaetDX.Exposition","","","",0,1,"","","","Quantity {[CanonicalType[http://hl7.org/fhir/StructureDefinition/SimpleQuantity]]} {[]}
","Exposition","Exposition in MAs","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Serien.ModalitaetDX.Exposition",0,1,"","","ImagingStudy.series.extension(https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-ex-bildgebung-modalitaet-mg-cr-dx/exposure)"
"Bildgebung.Studie.Serien.ModalitaetDX.Roentgenroehrenstrom","Bildgebung.Studie.Serien.ModalitaetDX.Roentgenroehrenstrom","","","",0,1,"","","","Quantity {[CanonicalType[http://hl7.org/fhir/StructureDefinition/SimpleQuantity]]} {[]}
","Röntgenröhrenstrom","Röntgenröhrenstrom in mA","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Serien.ModalitaetDX.Roentgenroehrenstrom",0,1,"","","ImagingStudy.series.extension(https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-ex-bildgebung-modalitaet-mg-cr-dx/xRayTubeCurrent)"
"Bildgebung.Studie.Serien.ModalitaetDX.Blickposition","Bildgebung.Studie.Serien.ModalitaetDX.Blickposition","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Blickposition","Position der Aufnahme, z.B. medio-lateral","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Serien.ModalitaetDX.Blickposition",0,1,"",""
"Bildgebung.Studie.Serien.ModalitaetCR","Bildgebung.Studie.Serien.ModalitaetCR","","","",0,1,"","","","BackboneElement {[]} {[]}
","Modalitaet CR","Modalitaet klassisches Röntgen","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Serien.ModalitaetCR",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","ImagingStudy.series.extension(https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-ex-bildgebung-modalitaet-mg-cr-dx)"
"Bildgebung.Studie.Serien.ModalitaetCR.id","Bildgebung.Studie.Serien.ModalitaetCR.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"Bildgebung.Studie.Serien.ModalitaetCR.extension","Bildgebung.Studie.Serien.ModalitaetCR.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"Bildgebung.Studie.Serien.ModalitaetCR.modifierExtension","Bildgebung.Studie.Serien.ModalitaetCR.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"Bildgebung.Studie.Serien.ModalitaetCR.KVP","Bildgebung.Studie.Serien.ModalitaetCR.KVP","","","",0,1,"","","","Quantity {[CanonicalType[http://hl7.org/fhir/StructureDefinition/SimpleQuantity]]} {[]}
","Maximale Röntgenröhrenspannung","Maximale Röntgenröhrenspannung in kV","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Serien.ModalitaetCR.KVP",0,1,"","","ImagingStudy.series.extension(https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-ex-bildgebung-modalitaet-mg-cr-dx/KVP)"
"Bildgebung.Studie.Serien.ModalitaetCR.Expositionszeit","Bildgebung.Studie.Serien.ModalitaetCR.Expositionszeit","","","",0,1,"","","","Quantity {[CanonicalType[http://hl7.org/fhir/StructureDefinition/SimpleQuantity]]} {[]}
","Expositionszeit","Expositionszeit in ms","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Serien.ModalitaetCR.Expositionszeit",0,1,"","","ImagingStudy.series.extension(https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-ex-bildgebung-modalitaet-mg-cr-dx/exposureTime)"
"Bildgebung.Studie.Serien.ModalitaetCR.Exposition","Bildgebung.Studie.Serien.ModalitaetCR.Exposition","","","",0,1,"","","","Quantity {[CanonicalType[http://hl7.org/fhir/StructureDefinition/SimpleQuantity]]} {[]}
","Exposition","Exposition in MAs","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Serien.ModalitaetCR.Exposition",0,1,"","","ImagingStudy.series.extension(https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-ex-bildgebung-modalitaet-mg-cr-dx/exposure)"
"Bildgebung.Studie.Serien.ModalitaetCR.Roentgenroehrenstrom","Bildgebung.Studie.Serien.ModalitaetCR.Roentgenroehrenstrom","","","",0,1,"","","","Quantity {[CanonicalType[http://hl7.org/fhir/StructureDefinition/SimpleQuantity]]} {[]}
","Röntgenröhrenstrom","Röntgenröhrenstrom in mA","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Serien.ModalitaetCR.Roentgenroehrenstrom",0,1,"","","ImagingStudy.series.extension(https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-ex-bildgebung-modalitaet-mg-cr-dx/xRayTubeCurrent)"
"Bildgebung.Studie.Serien.ModalitaetCR.Blickposition","Bildgebung.Studie.Serien.ModalitaetCR.Blickposition","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Blickposition","Position der Aufnahme, z.B. medio-lateral","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Serien.ModalitaetCR.Blickposition",0,1,"",""
"Bildgebung.Studie.Serien.ModalitaetMG","Bildgebung.Studie.Serien.ModalitaetMG","","","",0,1,"","","","BackboneElement {[]} {[]}
","Modalitaet MG","Modalitaet Mammographie","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Serien.ModalitaetMG",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","ImagingStudy.series.extension(https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-ex-bildgebung-modalitaet-mg-cr-dx)"
"Bildgebung.Studie.Serien.ModalitaetMG.id","Bildgebung.Studie.Serien.ModalitaetMG.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"Bildgebung.Studie.Serien.ModalitaetMG.extension","Bildgebung.Studie.Serien.ModalitaetMG.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"Bildgebung.Studie.Serien.ModalitaetMG.modifierExtension","Bildgebung.Studie.Serien.ModalitaetMG.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"Bildgebung.Studie.Serien.ModalitaetMG.KVP","Bildgebung.Studie.Serien.ModalitaetMG.KVP","","","",0,1,"","","","Quantity {[CanonicalType[http://hl7.org/fhir/StructureDefinition/SimpleQuantity]]} {[]}
","Maximale Röntgenröhrenspannung","Maximale Röntgenröhrenspannung in kV","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Serien.ModalitaetMG.KVP",0,1,"","","ImagingStudy.series.extension(https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-ex-bildgebung-modalitaet-mg-cr-dx/KVP)"
"Bildgebung.Studie.Serien.ModalitaetMG.Expositionszeit","Bildgebung.Studie.Serien.ModalitaetMG.Expositionszeit","","","",0,1,"","","","Quantity {[CanonicalType[http://hl7.org/fhir/StructureDefinition/SimpleQuantity]]} {[]}
","Expositionszeit","Expositionszeit in ms","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Serien.ModalitaetMG.Expositionszeit",0,1,"","","ImagingStudy.series.extension(https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-ex-bildgebung-modalitaet-mg-cr-dx/exposureTime)"
"Bildgebung.Studie.Serien.ModalitaetMG.Exposition","Bildgebung.Studie.Serien.ModalitaetMG.Exposition","","","",0,1,"","","","Quantity {[CanonicalType[http://hl7.org/fhir/StructureDefinition/SimpleQuantity]]} {[]}
","Exposition","Exposition in MAs","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Serien.ModalitaetMG.Exposition",0,1,"","","ImagingStudy.series.extension(https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-ex-bildgebung-modalitaet-mg-cr-dx/exposure)"
"Bildgebung.Studie.Serien.ModalitaetMG.Roentgenroehrenstrom","Bildgebung.Studie.Serien.ModalitaetMG.Roentgenroehrenstrom","","","",0,1,"","","","Quantity {[CanonicalType[http://hl7.org/fhir/StructureDefinition/SimpleQuantity]]} {[]}
","Röntgenröhrenstrom","Röntgenröhrenstrom in mA","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Serien.ModalitaetMG.Roentgenroehrenstrom",0,1,"","","ImagingStudy.series.extension(https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-ex-bildgebung-modalitaet-mg-cr-dx/xRayTubeCurrent)"
"Bildgebung.Studie.Serien.ModalitaetMG.Blickposition","Bildgebung.Studie.Serien.ModalitaetMG.Blickposition","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Blickposition","Position der Aufnahme, z.B. medio-lateral","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Serien.ModalitaetMG.Blickposition",0,1,"","","ImagingStudy.series.extension(https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-ex-bildgebung-modalitaet-mg-cr-dx/viewPosition)"
"Bildgebung.Studie.Serien.ModalitaetCT","Bildgebung.Studie.Serien.ModalitaetCT","","","",0,1,"","","","BackboneElement {[]} {[]}
","Modalitaet CT","Modalitaet Computertomographie","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Serien.ModalitaetCT",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","ImagingStudy.series.extension(https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-ex-bildgebung-modalitaet-ct)"
"Bildgebung.Studie.Serien.ModalitaetCT.id","Bildgebung.Studie.Serien.ModalitaetCT.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"Bildgebung.Studie.Serien.ModalitaetCT.extension","Bildgebung.Studie.Serien.ModalitaetCT.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"Bildgebung.Studie.Serien.ModalitaetCT.modifierExtension","Bildgebung.Studie.Serien.ModalitaetCT.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"Bildgebung.Studie.Serien.ModalitaetCT.CTDIVolume","Bildgebung.Studie.Serien.ModalitaetCT.CTDIVolume","","","",0,1,"","","","Quantity {[CanonicalType[http://hl7.org/fhir/StructureDefinition/SimpleQuantity]]} {[]}
","CTDIvolume","CTDIvolume in mGy","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Serien.ModalitaetCT.CTDIVolume",0,1,"","","ImagingStudy.series.extension(https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-ex-bildgebung-modalitaet-ct/CTDIvol)"
"Bildgebung.Studie.Serien.ModalitaetCT.KVP","Bildgebung.Studie.Serien.ModalitaetCT.KVP","","","",0,1,"","","","Quantity {[CanonicalType[http://hl7.org/fhir/StructureDefinition/SimpleQuantity]]} {[]}
","Maximale Röntgenröhrenspannung","Maximale Röntgenröhrenspannung in kV","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Serien.ModalitaetCT.KVP",0,1,"","","ImagingStudy.series.extension(https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-ex-bildgebung-modalitaet-ct/KVP)"
"Bildgebung.Studie.Serien.ModalitaetCT.Expositionszeit","Bildgebung.Studie.Serien.ModalitaetCT.Expositionszeit","","","",0,1,"","","","Quantity {[CanonicalType[http://hl7.org/fhir/StructureDefinition/SimpleQuantity]]} {[]}
","Expositionszeit","Expositionszeit in ms","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Serien.ModalitaetCT.Expositionszeit",0,1,"","","ImagingStudy.series.extension(https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-ex-bildgebung-modalitaet-ct/exposureTime)"
"Bildgebung.Studie.Serien.ModalitaetCT.Exposition","Bildgebung.Studie.Serien.ModalitaetCT.Exposition","","","",0,1,"","","","Quantity {[CanonicalType[http://hl7.org/fhir/StructureDefinition/SimpleQuantity]]} {[]}
","Exposition","Exposition in MAs","","","","","","","","","",,,,,"",,,,"Bildgebung.Studie.Serien.ModalitaetCT.Exposition",0,1,"","","ImagingStudy.series.extension(https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-ex-bildgebung-modalitaet-ct/exposure)"
